true_population,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24
1,22,0,0,5,0,0,0,0,2,857,0,0,0,0,23,1,1,0,0,0,0,1,0,0
10,0,1,0,0,0,0,10,0,14,0,0,0,575,0,4,0,0,0,2,0,2,0,0,0
11,0,40,13401,10,0,382,0,0,0,6,0,21,0,77,0,1,0,0,0,0,0,0,2,24
12,0,0,0,9,7720,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,1
13,0,133,0,139,0,0,0,0,0,0,3399,0,0,0,0,0,0,0,0,0,6,0,0,7
14,0,7,0,0,0,0,0,0,0,7,0,0,0,0,4,176,0,0,0,0,0,0,0,0
15,1,43,0,35,0,0,0,0,0,1,3,1,0,0,8,60,0,0,0,0,0,0,0,0
16,0,1498,3,783,0,0,19,0,24,197,403,71,0,0,23,0,0,0,0,0,0,0,0,4
17,0,0,58,0,0,6843,0,0,0,0,0,2,0,38,43,0,0,3,0,0,0,0,0,0
18,0,1,0,0,1364,0,0,8120,51,0,0,21,0,0,5,0,1,0,0,1,0,0,0,0
19,2,59,0,40,0,0,80,0,3454,14,9,9,48,0,139,3,0,0,0,0,0,7,0,0
2,6729,0,0,22,0,0,0,0,1,2,0,0,0,0,9,0,8,0,1,0,0,7,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,467,0,1,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,292,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,0,2,0,0,0,0,0,2,0,0,11,0,2,222,0,0,0,0,0,0,0,0
24,0,2,0,1,0,0,2,0,70,8,1,0,896,0,12,2,0,0,0,0,0,0,0,0
3,924,0,0,15,0,0,0,0,8,291,0,0,0,0,24,1,3,0,0,0,0,12,0,0
4,0,19,0,0,0,0,0,0,2,9,0,0,1,0,0,222,0,0,0,0,0,0,0,0
5,0,11764,0,66,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,13,0,0,5
6,0,1,0,0,0,0,0,0,45,8,0,0,1,0,0,18,0,0,0,0,0,0,0,0
7,0,54,0,102,0,0,0,0,1,5,2,0,0,0,10,87,0,0,0,0,0,0,0,0
8,1,156,2,157,0,0,109,0,48,7,8,1,0,0,8,0,0,0,0,0,2,2,0,1
9,0,36,0,70,0,0,7624,0,11,3,1,0,32,0,9,0,0,0,2,2,5,1,0,0
