true_population,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,22,23,24,25
1,0,2,0,4,0,0,0,0,2,880,0,0,0,0,0,0,7,17,0,0,0,0,0,0
10,1,0,0,0,0,0,0,18,15,0,0,566,0,0,0,1,2,2,1,0,0,2,0,0
11,41,0,13222,13,6,524,0,0,0,3,0,0,15,113,0,1,0,0,0,0,0,0,2,24
12,17,0,0,10,7750,0,10,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1
13,58,0,0,110,0,0,0,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,6,0,6
14,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,174,0,6,0,0,0,0,0,0
15,42,0,0,33,0,0,0,0,0,3,3,0,0,0,0,63,2,6,0,0,0,0,0,0
16,1583,0,3,740,0,0,0,16,23,158,455,0,20,0,0,0,6,17,0,0,0,0,0,4
17,0,0,46,0,0,6868,0,0,0,0,0,0,2,26,0,0,42,0,0,3,0,0,0,0
18,4,0,0,0,705,0,8717,0,46,0,0,0,10,0,76,0,5,0,0,0,1,0,0,0
19,56,1,0,53,0,0,0,84,3438,9,9,45,21,0,0,3,141,4,0,0,0,0,0,0
2,0,6537,0,23,0,0,0,0,0,194,0,0,0,0,9,0,7,8,1,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,1,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,249,42,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,2,0,0,0,0,0,3,0,9,0,0,0,223,1,1,0,0,0,0,0,0
24,2,0,0,2,0,0,0,2,70,7,1,894,0,0,1,3,7,5,0,0,0,0,0,0
3,0,292,0,15,0,0,0,0,6,926,0,0,0,0,4,0,14,21,0,0,0,0,0,0
4,19,0,0,1,0,0,0,0,2,23,0,1,0,0,0,207,0,0,0,0,0,0,0,0
5,11645,0,0,60,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,13,0,5
6,1,0,0,0,0,0,0,0,45,9,0,1,0,0,0,17,0,0,0,0,0,0,0,0
7,50,0,0,105,0,0,0,0,1,5,4,0,0,0,0,86,5,5,0,0,0,0,0,0
8,159,1,2,150,0,0,0,108,48,9,12,0,0,0,0,0,9,1,0,0,0,2,0,1
9,35,0,0,67,0,0,0,7641,11,2,2,21,0,0,0,0,8,2,1,0,1,5,0,0
