true_population,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24
1,0,3,0,2,0,0,0,0,2,880,0,0,0,0,1,0,7,17,0,0,0,0,0,0
10,1,0,0,0,0,0,0,16,11,0,0,572,0,0,1,0,2,2,0,0,1,0,2,0
11,40,0,13371,7,5,0,383,0,0,12,0,0,19,99,1,0,1,0,2,0,0,0,0,24
12,18,0,0,12,7782,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
13,101,0,0,127,0,0,0,0,0,0,3443,0,0,0,0,0,0,0,0,0,0,0,6,7
14,4,0,0,0,0,0,0,0,0,9,0,0,0,0,176,0,0,5,0,0,0,0,0,0
15,42,0,0,33,0,0,0,0,0,3,3,0,0,0,63,0,2,6,0,0,0,0,0,0
16,1591,0,3,724,0,0,0,19,30,183,436,0,12,0,0,0,6,17,0,0,0,0,0,4
17,0,0,40,0,0,0,6856,0,0,0,0,0,2,43,0,0,43,0,0,3,0,0,0,0
18,1,0,0,0,821,8663,0,0,52,0,0,0,20,0,0,1,5,0,0,0,0,1,0,0
19,65,1,0,38,0,0,0,80,3452,11,8,48,12,0,3,0,142,4,0,0,0,0,0,0
2,0,6582,0,23,0,0,0,0,1,150,0,0,0,0,0,5,9,8,0,0,1,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,1,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,249,42,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,2,0,0,0,0,0,2,0,8,0,0,226,0,1,0,0,0,0,0,0,0
24,2,0,0,1,0,0,0,2,70,8,0,895,0,0,4,0,7,5,0,0,0,0,0,0
3,0,379,0,14,0,0,0,0,7,840,0,0,0,0,0,3,14,21,0,0,0,0,0,0
4,16,0,0,0,0,0,0,0,2,9,0,0,0,0,226,0,0,0,0,0,0,0,0,0
5,11614,0,0,64,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,11,5
6,1,0,0,0,0,0,0,0,45,10,0,1,0,0,16,0,0,0,0,0,0,0,0,0
7,51,0,0,105,0,0,0,0,1,6,3,0,0,0,85,0,5,5,0,0,0,0,0,0
8,160,0,2,154,1,0,0,108,48,7,9,0,0,0,0,0,9,1,0,0,0,0,2,1
9,34,0,0,67,2,0,0,7633,8,3,2,29,0,0,0,0,8,2,0,0,1,1,6,0
