true_population,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24
1,0,3,0,4,0,0,0,0,2,878,0,0,0,0,1,0,0,7,17,0,0,0,0,0
10,1,0,0,0,0,0,0,16,15,0,0,568,0,0,1,0,0,2,2,1,0,2,0,0
11,44,0,13258,13,0,3,438,0,0,2,0,0,20,158,1,0,0,1,0,0,0,0,2,24
12,27,0,0,9,87,7684,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1
13,80,0,0,129,0,0,0,0,0,0,3462,0,0,0,0,0,0,0,0,0,0,6,0,7
14,5,0,0,0,0,0,0,0,0,9,0,0,0,0,176,0,0,0,4,0,0,0,0,0
15,42,0,0,34,0,0,0,0,0,3,6,0,0,0,59,0,0,2,6,0,0,0,0,0
16,1542,0,3,781,0,0,0,18,25,177,439,0,13,0,0,0,0,6,17,0,0,0,0,4
17,0,0,43,0,0,0,6851,0,0,0,0,0,2,45,0,0,3,43,0,0,0,0,0,0
18,2,0,0,0,9067,416,0,0,42,0,0,0,30,0,0,1,0,5,0,0,1,0,0,0
19,57,1,0,47,0,0,0,84,3448,9,9,45,15,0,4,0,0,141,4,0,0,0,0,0
2,0,6578,0,34,0,0,0,0,1,144,0,0,0,0,0,6,0,7,8,1,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,1,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,251,40,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,2,0,0,0,0,0,2,0,9,0,0,225,0,0,1,0,0,0,0,0,0
24,2,0,0,1,0,0,0,2,70,8,1,896,0,0,2,0,0,7,5,0,0,0,0,0
3,0,315,0,15,0,0,0,0,8,902,0,0,0,0,0,3,0,14,21,0,0,0,0,0
4,17,0,0,0,0,0,0,0,2,13,0,1,0,0,220,0,0,0,0,0,0,0,0,0
5,11466,0,0,64,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,11,0,5
6,1,0,0,0,0,0,0,0,45,9,0,1,0,0,17,0,0,0,0,0,0,0,0,0
7,50,0,0,103,0,0,0,0,1,4,3,0,0,0,90,0,0,5,5,0,0,0,0,0
8,148,1,2,155,0,1,0,107,48,8,19,0,0,0,0,0,0,9,1,0,0,2,0,1
9,34,0,0,67,0,2,0,7642,9,3,2,19,0,0,0,0,0,7,2,1,2,6,0,0
