true_population,1,2,3,4,5,6,7,8,9,10,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38
Basophils,0,0,0,0,208,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
CD16+_NK_cells,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,233,0,0,1414,0,0,0,0,0,0
CD16-_NK_cells,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,4,0,27,2615,1216,6,1,0,20,12,0,0,0,0
CD34+CD38+CD123+_HSPCs,0,0,0,5,191,5,0,0,0,0,92,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD34+CD38+CD123-_HSPCs,0,0,0,22,0,5,0,0,0,0,1606,1246,4,0,0,4,9,393,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
CD34+CD38lo_HSCs,0,0,0,0,0,0,0,0,0,0,101,8,0,0,0,3,0,788,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
CD4_T_cells,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,137,179,24112,0,0,0,0,1149,0,0,40,0,0,748,0,0
CD8_T_cells,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,17,388,0,0,0,0,116,0,0,18617,850,0,36,1,0
Mature_B_cells,0,0,0,3,1,0,57,81,0,11,0,1,1,0,0,4,4,0,0,0,0,5,37,0,0,1,0,0,0,0,15409,0,0,905
Monocytes,3383,1541,318,1981,0,0,0,3,227,13090,0,0,1,0,59,52,1,0,0,0,0,436,3,2,0,0,0,1,0,0,1,0,0,0
Plasma_B_cells,0,0,0,0,0,0,6,17,0,0,1,1,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pre_B_cells,0,0,0,0,0,0,1119,4760,0,0,0,16,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114,0,0,0
Pro_B_cells,0,0,0,0,0,0,6,34,0,0,13,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pDCs,0,0,0,2,1233,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
