true_population,0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24
1,11,0,0,4,0,0,0,0,2,869,0,0,0,1,0,0,8,17,0,0,0,0,0,0
10,0,1,0,0,0,0,0,23,13,0,0,564,0,0,0,0,2,2,2,0,0,1,0,0
11,0,42,13355,12,6,496,0,0,0,4,0,0,18,1,0,0,0,0,0,0,0,0,2,28
12,0,21,0,14,7758,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,96,0,127,0,0,0,0,0,0,3448,0,0,0,0,0,0,0,0,0,0,6,0,7
14,0,5,0,0,0,0,0,0,0,6,0,0,0,179,0,0,0,4,0,0,0,0,0,0
15,1,40,0,35,0,0,0,0,0,1,5,0,0,62,0,0,2,6,0,0,0,0,0,0
16,0,1581,3,764,0,0,0,19,23,139,463,0,6,0,0,0,6,17,0,0,0,0,0,4
17,0,0,53,0,0,6886,0,0,0,0,0,0,2,0,0,1,42,0,0,3,0,0,0,0
18,0,3,0,0,794,0,8690,0,63,0,0,0,7,0,1,0,5,0,0,0,1,0,0,0
19,1,59,0,47,0,0,0,82,3449,7,9,47,12,4,0,0,142,5,0,0,0,0,0,0
2,6721,0,0,27,0,0,0,0,0,5,0,0,0,0,7,0,10,8,1,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,1,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,42,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,0,2,0,0,0,0,0,2,0,12,0,221,0,0,1,1,0,0,0,0,0,0
24,0,2,0,2,0,0,0,2,63,7,0,902,0,3,1,0,7,5,0,0,0,0,0,0
3,875,0,0,16,0,0,0,0,8,337,0,0,0,2,3,0,16,21,0,0,0,0,0,0
4,0,18,0,0,0,0,0,0,2,7,0,0,0,226,0,0,0,0,0,0,0,0,0,0
5,0,11455,0,65,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,13,0,5
6,0,1,0,0,0,0,0,0,45,6,0,1,0,20,0,0,0,0,0,0,0,0,0,0
7,0,51,0,102,0,0,0,0,1,2,3,0,0,92,0,0,5,5,0,0,0,0,0,0
8,1,156,2,156,0,0,0,107,48,5,15,0,0,0,0,0,9,1,0,0,0,1,0,1
9,0,36,0,67,1,0,0,7652,10,2,2,7,0,0,0,0,8,2,1,0,2,6,0,0
