true_population,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25
1,0,3,0,4,0,0,0,0,2,877,0,0,0,1,1,7,17,0,0,0,0,0,0,0
10,1,0,0,0,0,0,11,0,14,0,0,573,0,1,0,2,2,0,2,0,0,2,0,0
11,35,0,13332,11,6,529,0,0,0,5,0,0,18,1,0,0,0,2,0,0,0,0,1,24
12,22,0,0,11,7780,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,80,0,0,133,0,0,0,0,0,0,3459,0,0,0,0,0,0,0,0,0,0,6,0,6
14,4,0,0,0,0,0,0,0,0,8,0,0,0,177,0,0,5,0,0,0,0,0,0,0
15,41,0,0,36,0,0,0,0,0,2,3,0,0,62,0,2,6,0,0,0,0,0,0,0
16,1574,0,3,746,0,0,16,0,25,171,446,0,15,0,0,6,17,0,0,0,0,0,2,4
17,0,0,73,0,0,6865,0,0,0,0,0,0,3,0,0,43,0,0,0,3,0,0,0,0
18,6,0,0,0,1143,0,0,8324,58,0,0,0,26,0,1,5,0,0,0,0,1,0,0,0
19,59,1,0,42,0,0,79,0,3450,13,9,48,12,5,0,142,4,0,0,0,0,0,0,0
2,0,6591,0,27,0,0,0,0,1,136,0,0,0,0,6,9,8,0,1,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,1,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,41,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,2,0,0,0,0,0,2,0,13,0,220,0,2,0,0,0,0,0,0,0,0
24,2,0,0,1,0,0,2,0,66,8,0,902,0,1,0,7,5,0,0,0,0,0,0,0
3,0,398,0,15,0,0,0,0,8,817,0,0,0,0,3,16,21,0,0,0,0,0,0,0
4,13,0,0,1,0,0,0,0,2,11,0,1,0,225,0,0,0,0,0,0,0,0,0,0
5,11716,0,0,66,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,13,0,5
6,1,0,0,0,0,0,0,0,45,8,0,1,0,18,0,0,0,0,0,0,0,0,0,0
7,50,0,0,103,0,0,0,0,1,5,2,0,0,90,0,5,5,0,0,0,0,0,0,0
8,149,0,2,158,0,0,105,0,50,8,16,1,0,0,0,9,1,0,0,0,0,2,0,1
9,32,0,0,73,0,0,7638,0,11,3,3,16,0,0,0,8,2,0,3,0,1,6,0,0
