true_population,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24
1,0,0,2,5,0,0,0,0,2,867,0,0,0,1,11,0,7,17,0,0,0,0,0,0
10,1,0,0,0,0,0,20,0,13,0,0,0,568,0,0,0,1,2,0,1,0,2,0,0
11,40,13627,0,18,0,228,0,0,0,1,0,22,0,0,1,0,1,0,0,0,0,0,2,24
12,16,0,0,12,7652,0,0,9,0,0,0,90,0,40,0,0,0,0,0,0,0,0,1,1
13,95,0,0,128,0,0,0,0,0,0,3447,0,0,0,0,0,0,0,0,0,0,6,0,8
14,4,0,0,0,0,0,0,0,0,6,0,0,0,0,179,0,0,5,0,0,0,0,0,0
15,41,0,0,34,0,0,0,0,0,2,5,0,0,0,62,0,3,5,0,0,0,0,0,0
16,1502,3,0,994,0,0,20,0,19,2,437,21,0,0,0,0,6,17,0,0,0,0,0,4
17,0,90,0,0,0,6842,0,0,0,0,0,6,0,0,0,2,43,0,4,0,0,0,0,0
18,2,0,0,0,1115,0,0,8266,57,0,0,58,0,60,0,0,5,0,0,0,1,0,0,0
19,57,0,1,50,0,0,85,0,3443,7,9,14,47,0,6,0,141,4,0,0,0,0,0,0
2,0,0,6565,28,0,0,0,0,2,157,0,0,0,8,0,0,10,8,0,1,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,1,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,251,40,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,2,0,0,0,0,0,1,0,0,8,0,226,0,1,1,0,0,0,0,0,0
24,2,0,0,6,0,0,2,0,66,3,1,0,897,0,5,0,7,5,0,0,0,0,0,0
3,0,0,288,18,0,0,0,0,8,923,0,0,0,3,2,0,15,21,0,0,0,0,0,0
4,13,0,0,2,0,0,0,0,2,5,0,0,1,0,230,0,0,0,0,0,0,0,0,0
5,11541,0,0,75,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,11,0,5
6,1,0,0,0,0,0,0,0,44,7,0,0,1,0,19,0,1,0,0,0,0,0,0,0
7,50,0,0,107,0,0,0,0,1,0,4,0,0,0,89,0,5,5,0,0,0,0,0,0
8,158,2,0,164,0,0,109,0,47,0,9,0,0,0,0,0,9,1,0,0,0,2,0,1
9,36,0,0,70,1,0,7641,0,10,0,1,0,19,0,0,0,7,2,0,1,2,6,0,0
